updated,md5sum,filesize,original_filename,archive_filename,airmass,ra_range,dec_range,ra,dec,ifilter,seeing,depth,exposure,expnum,obs_night,date_obs,pi_ids,pi,prop_id,release_date,instrument,telescope,site,obs_mode,obs_type,object,proc_type,prod_type,survey,caldat,collections
2024-05-10T02:39:23.383817+0000,c7cb66beef83e04d93aebe1652705d17,330995520,/data_local/images/DTS/2023B-851374/DECam_01292343.fits.fz,/net/archive/pipe/20240424/ct4m/2023B-851374/c4d_240425_020626_ooi_z_v1.fits.fz,1.5,"{'gte': 119.44658333333332, 'lte': 119.44658333343332}","{'gte': -25.145055555555555, 'lte': -25.145055555455556}",119.44658333333332,-25.145055555555555,z DECam SDSS c0004 9260.0 1520.0,1.21,22.93,80.0,1292343,2024-04-25,2024-04-25T02:06:26.482388+0000,"[18747, 14769]",Andreoni,2023B-851374,2024-04-24,decam,ct4m,ct,,object,GWMMADS,instcal,image,,2024-04-24,"[None, None]"
2024-05-10T08:48:21.359266+0000,b56a5bd95f54e30799633e077199966f,268819200,/data_local/images/DTS/2023B-851374/DECam_01291968.fits.fz,/net/archive/pipe/20240423/ct4m/2023B-851374/c4d_240424_012631_oow_z_v1.fits.fz,1.24,"{'gte': 128.01120833333331, 'lte': 128.0112083334333}","{'gte': -13.646777777777777, 'lte': -13.646777777677777}",128.01120833333331,-13.646777777777777,z DECam SDSS c0004 9260.0 1520.0,1.27,22.33,80.0,1291968,2024-04-24,2024-04-24T01:26:31.355889+0000,"[18747, 14769]",Andreoni,2023B-851374,2024-04-23,decam,ct4m,ct,,object,GWMMADS,instcal,wtmap,,2024-04-23,"[None, None]"
2024-05-10T01:37:35.360336+0000,f6a0e168b5a22d8cadb18f58a80c2256,8622720,/data_local/images/DTS/2023B-851374/DECam_01292271.fits.fz,/net/archive/pipe/20240424/ct4m/2023B-851374/c4d_240425_001022_ood_r_gw.fits.fz,1.09,"{'gte': 119.44649999999999, 'lte': 119.44650000009999}","{'gte': -25.145, 'lte': -25.1449999999}",119.44649999999999,-25.145,r DECam SDSS c0002 6415.0 1480.0,0.99,,60.0,1292271,2024-04-25,2024-04-25T00:10:22.701549+0000,"[14769, 18747]",Andreoni,2023B-851374,2024-04-24,decam,ct4m,ct,,object,GWMMADS,instcal,dqmask,,2024-04-24,"[None, None]"
2024-05-10T12:44:55.770429+0000,b5ba20889d0a4f469300fbedecc3dce0,266290560,/data_local/images/DTS/2023B-851374/DECam_01291333.fits.fz,/net/archive/pipe/20240422/ct4m/2023B-851374/c4d_240423_011647_oow_r_gw.fits.fz,1.16,"{'gte': 128.32825416666668, 'lte': 128.32825416676667}","{'gte': -19.508, 'lte': -19.5079999999}",128.32825416666668,-19.508,r DECam SDSS c0002 6415.0 1480.0,0.93,,60.0,1291333,2024-04-23,2024-04-23T01:16:47.234738+0000,"[18747, 14769]",Andreoni,2023B-851374,2024-04-22,decam,ct4m,ct,,object,GWMMADS DELVE-14420-1,instcal,wtmap,,2024-04-22,"[None, None]"
2024-05-10T08:21:34.346630+0000,a32527cc2aa195680019fcad7c9dcab7,268038720,/data_local/images/DTS/2023B-851374/DECam_01291937.fits.fz,/net/archive/pipe/20240423/ct4m/2023B-851374/c4d_240424_003529_oow_r_v1.fits.fz,1.09,"{'gte': 123.9137083333333, 'lte': 123.9137083334333}","{'gte': -27.597666666666665, 'lte': -27.597666666566667}",123.9137083333333,-27.597666666666665,r DECam SDSS c0002 6415.0 1480.0,1.06,23.03,60.0,1291937,2024-04-24,2024-04-24T00:35:29.932124+0000,"[14769, 18747]",Andreoni,2023B-851374,2024-04-23,decam,ct4m,ct,,object,GWMMADS,instcal,wtmap,,2024-04-23,"[None, None]"
2024-05-10T07:57:59.768145+0000,f70798e11412c10afffe5026d4bdff96,326376000,/data_local/images/DTS/2023B-851374/DECam_01291912.fits.fz,/net/archive/pipe/20240423/ct4m/2023B-851374/c4d_240423_235425_ooi_r_gw.fits.fz,1.06,"{'gte': 120.6372583333333, 'lte': 120.63725833343331}","{'gte': -20.891, 'lte': -20.8909999999}",120.6372583333333,-20.891,r DECam SDSS c0002 6415.0 1480.0,0.93,,60.0,1291912,2024-04-23,2024-04-23T23:54:25.838457+0000,"[14769, 18747]",Andreoni,2023B-851374,2024-04-23,decam,ct4m,ct,,object,GWMMADS,instcal,image,,2024-04-23,"[None, None]"
2024-05-10T08:16:26.847442+0000,a38dc46e0e35444675476cc1e125da2d,269144640,/data_local/images/DTS/2023B-851374/DECam_01291932.fits.fz,/net/archive/pipe/20240423/ct4m/2023B-851374/c4d_240424_002717_oow_r_v1.fits.fz,1.12,"{'gte': 117.99112499999998, 'lte': 117.99112500009998}","{'gte': -26.229499999999998, 'lte': -26.2294999999}",117.99112499999998,-26.229499999999998,r DECam SDSS c0002 6415.0 1480.0,1.22,22.8,60.0,1291932,2024-04-24,2024-04-24T00:27:17.640389+0000,"[14769, 18747]",Andreoni,2023B-851374,2024-04-23,decam,ct4m,ct,,object,GWMMADS,instcal,wtmap,,2024-04-23,"[None, None]"
2024-05-10T08:55:44.938261+0000,f77573f472bd772117845faac4217ad9,321960960,/data_local/images/DTS/2023B-851374/DECam_01291978.fits.fz,/net/archive/pipe/20240423/ct4m/2023B-851374/c4d_240424_014527_ooi_z_gw.fits.fz,1.3,"{'gte': 125.88853333333331, 'lte': 125.88853333343332}","{'gte': -17.723999999999997, 'lte': -17.7239999999}",125.88853333333331,-17.723999999999997,z DECam SDSS c0004 9260.0 1520.0,1.15,,80.0,1291978,2024-04-24,2024-04-24T01:45:27.152668+0000,"[14769, 18747]",Andreoni,2023B-851374,2024-04-23,decam,ct4m,ct,,object,GWMMADS,instcal,image,,2024-04-23,"[None, None]"
2024-05-10T01:15:41.270574+0000,a3fd8b20ca928429f78b47b6dd125d92,5780160,/data_local/images/DTS/2023B-851374/DECam_01292244.fits.fz,/net/archive/pipe/20240424/ct4m/2023B-851374/c4d_240424_232547_ood_r_gw.fits.fz,1.02,"{'gte': 129.64651666666666, 'lte': 129.64651666676664}","{'gte': -18.203, 'lte': -18.2029999999}",129.64651666666666,-18.203,r DECam SDSS c0002 6415.0 1480.0,0.95,,60.0,1292244,2024-04-24,2024-04-24T23:25:47.901211+0000,"[14769, 18747]",Andreoni,2023B-851374,2024-04-24,decam,ct4m,ct,,object,GWMMADS,instcal,dqmask,,2024-04-24,"[None, None]"
2024-05-10T13:13:25.784401+0000,c91dd0073c5657f645ca760bd2edf529,321727680,/data_local/images/DTS/2023B-851374/DECam_01291369.fits.fz,/net/archive/pipe/20240422/ct4m/2023B-851374/c4d_240423_021330_ooi_z_v1.fits.fz,1.35,"{'gte': 128.32954166666667, 'lte': 128.32954166676666}","{'gte': -19.50927777777778, 'lte': -19.50927777767778}",128.32954166666667,-19.50927777777778,z DECam SDSS c0004 9260.0 1520.0,1.04,22.54,60.0,1291369,2024-04-23,2024-04-23T02:13:30.460511+0000,"[18747, 14769]",Andreoni,2023B-851374,2024-04-22,decam,ct4m,ct,,object,GWMMADS DELVE-14420-1,instcal,image,,2024-04-22,"[None, None]"
2024-05-10T02:34:14.538519+0000,c99c4966c725255ea7dd176a5edd20eb,270866880,/data_local/images/DTS/2023B-851374/DECam_01292336.fits.fz,/net/archive/pipe/20240424/ct4m/2023B-851374/c4d_240425_015444_oow_z_v1.fits.fz,1.46,"{'gte': 118.92662499999999, 'lte': 118.92662500009999}","{'gte': -23.563166666666667, 'lte': -23.56316666656667}",118.92662499999999,-23.563166666666667,z DECam SDSS c0004 9260.0 1520.0,1.28,22.81,60.0,1292336,2024-04-25,2024-04-25T01:54:44.204646+0000,"[14769, 18747]",Andreoni,2023B-851374,2024-04-24,decam,ct4m,ct,,object,GWMMADS,instcal,wtmap,,2024-04-24,"[None, None]"
2024-05-10T13:36:31.611461+0000,c99d979933dbb58ff6000afb9e660fd8,271189440,/data_local/images/DTS/2023B-851374/DECam_01291398.fits.fz,/net/archive/pipe/20240422/ct4m/2023B-851374/c4d_240423_025848_oow_z_v1.fits.fz,1.69,"{'gte': 122.55774999999997, 'lte': 122.55775000009997}","{'gte': -28.77336111111111, 'lte': -28.773361111011113}",122.55774999999997,-28.77336111111111,z DECam SDSS c0004 9260.0 1520.0,1.54,22.42,60.0,1291398,2024-04-23,2024-04-23T02:58:48.941831+0000,"[14769, 18747]",Andreoni,2023B-851374,2024-04-22,decam,ct4m,ct,,object,GWMMADS DELVE-14456-1,instcal,wtmap,,2024-04-22,"[None, None]"
2024-05-10T12:51:42.359356+0000,f9b2a2dae48c7d6cb64e36a593563f77,267238080,/data_local/images/DTS/2023B-851374/DECam_01291342.fits.fz,/net/archive/pipe/20240422/ct4m/2023B-851374/c4d_240423_013047_oow_r_v1.fits.fz,1.24,"{'gte': 123.09854166666665, 'lte': 123.09854166676665}","{'gte': -22.885305555555554, 'lte': -22.885305555455556}",123.09854166666665,-22.885305555555554,r DECam SDSS c0002 6415.0 1480.0,1.04,23.15,60.0,1291342,2024-04-23,2024-04-23T01:30:47.723262+0000,"[14769, 18747]",Andreoni,2023B-851374,2024-04-22,decam,ct4m,ct,,object,GWMMADS,instcal,wtmap,,2024-04-22,"[None, None]"
2024-05-10T07:54:58.804859+0000,cb3ce378cac8ef9b28ad0528426e7f93,324633600,/data_local/images/DTS/2023B-851374/DECam_01291908.fits.fz,/net/archive/pipe/20240423/ct4m/2023B-851374/c4d_240423_234806_ooi_r_gw.fits.fz,1.05,"{'gte': 122.0402833333333, 'lte': 122.04028333343331}","{'gte': -19.772, 'lte': -19.7719999999}",122.0402833333333,-19.772,r DECam SDSS c0002 6415.0 1480.0,1.09,,60.0,1291908,2024-04-23,2024-04-23T23:48:06.848952+0000,"[14769, 18747]",Andreoni,2023B-851374,2024-04-23,decam,ct4m,ct,,object,GWMMADS,instcal,image,,2024-04-23,"[None, None]"
2024-05-10T09:36:07.043470+0000,e42756f1705d5a4973ed72a12895e3f5,326606400,/data_local/images/DTS/2023B-851374/DECam_01292027.fits.fz,/net/archive/pipe/20240423/ct4m/2023B-851374/c4d_240424_032026_ooi_z_gw.fits.fz,1.8,"{'gte': 125.21147916666665, 'lte': 125.21147916676665}","{'gte': -30.785, 'lte': -30.784999999900002}",125.21147916666665,-30.785,z DECam SDSS c0004 9260.0 1520.0,1.4,,60.0,1292027,2024-04-24,2024-04-24T03:20:26.023749+0000,"[14769, 18747]",Andreoni,2023B-851374,2024-04-23,decam,ct4m,ct,,object,GWMMADS,instcal,image,,2024-04-23,"[None, None]"
2024-05-10T09:17:03.845229+0000,a6a1e73114dc3920c60c5d3022e2de28,327980160,/data_local/images/DTS/2023B-851374/DECam_01292003.fits.fz,/net/archive/pipe/20240423/ct4m/2023B-851374/c4d_240424_023618_ooi_z_gw.fits.fz,1.65,"{'gte': 120.88351666666667, 'lte': 120.88351666676667}","{'gte': -24.029999999999998, 'lte': -24.0299999999}",120.88351666666667,-24.029999999999998,z DECam SDSS c0004 9260.0 1520.0,1.15,,80.0,1292003,2024-04-24,2024-04-24T02:36:18.658971+0000,"[18747, 14769]",Andreoni,2023B-851374,2024-04-23,decam,ct4m,ct,,object,GWMMADS,instcal,image,,2024-04-23,"[None, None]"
2024-05-10T13:54:38.687062+0000,e4baff50d4958e1ebd4722d0f382c77f,5497920,/data_local/images/DTS/2023B-851374/DECam_01291422.fits.fz,/net/archive/pipe/20240422/ct4m/2023B-851374/c4d_240423_033740_ood_z_gw.fits.fz,2.15,"{'gte': 119.22422916666666, 'lte': 119.22422916676666}","{'gte': -35.385, 'lte': -35.384999999899996}",119.22422916666666,-35.385,z DECam SDSS c0004 9260.0 1520.0,1.83,,60.0,1291422,2024-04-23,2024-04-23T03:37:40.442087+0000,"[18747, 14769]",Andreoni,2023B-851374,2024-04-22,decam,ct4m,ct,,object,GWMMADS DELVE-12382-1,instcal,dqmask,,2024-04-22,"[None, None]"
2024-05-10T01:40:34.801584+0000,e53eeec86564af2276280e1bb3e14e3a,328518720,/data_local/images/DTS/2023B-851374/DECam_01292274.fits.fz,/net/archive/pipe/20240424/ct4m/2023B-851374/c4d_240425_001514_ooi_r_gw.fits.fz,1.06,"{'gte': 124.20825, 'lte': 124.20825000010001}","{'gte': -26.021, 'lte': -26.020999999900003}",124.20825,-26.021,r DECam SDSS c0002 6415.0 1480.0,0.95,,60.0,1292274,2024-04-25,2024-04-25T00:15:14.754032+0000,"[14769, 18747]",Andreoni,2023B-851374,2024-04-24,decam,ct4m,ct,,object,GWMMADS,instcal,image,,2024-04-24,"[None, None]"
2024-05-10T09:40:09.338018+0000,cbe3b8dd1e7d1881b38b134f03cd72e0,271615680,/data_local/images/DTS/2023B-851374/DECam_01292032.fits.fz,/net/archive/pipe/20240423/ct4m/2023B-851374/c4d_240424_032836_oow_z_gw.fits.fz,1.83,"{'gte': 125.85624166666666, 'lte': 125.85624166676666}","{'gte': -32.392, 'lte': -32.3919999999}",125.85624166666666,-32.392,z DECam SDSS c0004 9260.0 1520.0,1.55,,60.0,1292032,2024-04-24,2024-04-24T03:28:36.071826+0000,"[14769, 18747]",Andreoni,2023B-851374,2024-04-23,decam,ct4m,ct,,object,GWMMADS DELVE-14514-1,instcal,wtmap,,2024-04-23,"[None, None]"
2024-05-10T09:19:48.691510+0000,a77e8b504422efcf79707b88e72a4eda,6707520,/data_local/images/DTS/2023B-851374/DECam_01292006.fits.fz,/net/archive/pipe/20240423/ct4m/2023B-851374/c4d_240424_024225_ood_z_v1.fits.fz,1.55,"{'gte': 125.61595833333332, 'lte': 125.61595833343333}","{'gte': -24.82236111111111, 'lte': -24.822361111011112}",125.61595833333332,-24.82236111111111,z DECam SDSS c0004 9260.0 1520.0,1.58,22.31,80.0,1292006,2024-04-24,2024-04-24T02:42:25.721250+0000,"[14769, 18747]",Andreoni,2023B-851374,2024-04-23,decam,ct4m,ct,,object,GWMMADS,instcal,dqmask,,2024-04-23,"[None, None]"
2024-05-10T12:42:43.853514+0000,e6f2833eda1f7258029040387b85706a,266448960,/data_local/images/DTS/2023B-851374/DECam_01291330.fits.fz,/net/archive/pipe/20240422/ct4m/2023B-851374/c4d_240423_011144_oow_r_v1.fits.fz,1.18,"{'gte': 125.33341666666665, 'lte': 125.33341666676665}","{'gte': -18.963083333333334, 'lte': -18.963083333233335}",125.33341666666665,-18.963083333333334,r DECam SDSS c0002 6415.0 1480.0,1.07,23.08,60.0,1291330,2024-04-23,2024-04-23T01:11:44.224475+0000,"[18747, 14769]",Andreoni,2023B-851374,2024-04-22,decam,ct4m,ct,,object,GWMMADS,instcal,wtmap,,2024-04-22,"[None, None]"
2024-05-10T12:27:51.595653+0000,e766636141abf8afb81ec8952af67b06,5558400,/data_local/images/DTS/2023B-851374/DECam_01291311.fits.fz,/net/archive/pipe/20240422/ct4m/2023B-851374/c4d_240423_004207_ood_r_gw.fits.fz,1.12,"{'gte': 129.2972708333333, 'lte': 129.2972708334333}","{'gte': -12.318999999999999, 'lte': -12.318999999899999}",129.2972708333333,-12.318999999999999,r DECam SDSS c0002 6415.0 1480.0,1.11,,60.0,1291311,2024-04-23,2024-04-23T00:42:07.169848+0000,"[18747, 14769]",Andreoni,2023B-851374,2024-04-22,decam,ct4m,ct,,object,GWMMADS DELVE-14371-1,instcal,dqmask,,2024-04-22,"[None, None]"
2024-05-10T12:00:02.025854+0000,e7806f7f9cc7c5da5d36ec1127b5b3a6,268865280,/data_local/images/DTS/2023B-851374/DECam_01291277.fits.fz,/net/archive/pipe/20240422/ct4m/2023B-851374/c4d_240422_234709_oow_r_v1.fits.fz,1.04,"{'gte': 119.44966666666666, 'lte': 119.44966666676666}","{'gte': -25.14547222222222, 'lte': -25.145472222122223}",119.44966666666666,-25.14547222222222,r DECam SDSS c0002 6415.0 1480.0,1.15,23.12,60.0,1291277,2024-04-22,2024-04-22T23:47:09.264775+0000,"[14769, 18747]",Andreoni,2023B-851374,2024-04-22,decam,ct4m,ct,,object,GWMMADS DELVE-14396-1,instcal,wtmap,,2024-04-22,"[None, None]"
2024-05-10T07:53:22.001075+0000,cc36414b077f65d1e8a2b06b23ff0a7b,7300800,/data_local/images/DTS/2023B-851374/DECam_01291906.fits.fz,/net/archive/pipe/20240423/ct4m/2023B-851374/c4d_240423_234435_ood_r_gw.fits.fz,1.06,"{'gte': 120.13228333333332, 'lte': 120.13228333343332}","{'gte': -19.323999999999998, 'lte': -19.3239999999}",120.13228333333332,-19.323999999999998,r DECam SDSS c0002 6415.0 1480.0,1.04,,60.0,1291906,2024-04-23,2024-04-23T23:44:35.869665+0000,"[18747, 14769]",Andreoni,2023B-851374,2024-04-23,decam,ct4m,ct,,object,GWMMADS,instcal,dqmask,,2024-04-23,"[None, None]"
2024-05-10T07:41:28.589385+0000,e87ac4149fea1729aa9df6073a495455,266244480,/data_local/images/DTS/2023B-851374/DECam_01291890.fits.fz,/net/archive/pipe/20240423/ct4m/2023B-851374/c4d_240423_231856_oow_r_gw.fits.fz,1.04,"{'gte': 124.83253333333332, 'lte': 124.83253333343332}","{'gte': -14.681999999999999, 'lte': -14.681999999899999}",124.83253333333332,-14.681999999999999,r DECam SDSS c0002 6415.0 1480.0,1.47,,60.0,1291890,2024-04-23,2024-04-23T23:18:56.894077+0000,"[14769, 18747]",Andreoni,2023B-851374,2024-04-23,decam,ct4m,ct,,object,GWMMADS,instcal,wtmap,,2024-04-23,"[None, None]"
2024-05-10T02:12:16.817631+0000,e8a44551bac4efa58bc9d17b79285ad0,321929280,/data_local/images/DTS/2023B-851374/DECam_01292309.fits.fz,/net/archive/pipe/20240424/ct4m/2023B-851374/c4d_240425_011136_ooi_z_v1.fits.fz,1.22,"{'gte': 125.35641666666665, 'lte': 125.35641666676665}","{'gte': -16.201888888888888, 'lte': -16.20188888878889}",125.35641666666665,-16.201888888888888,z DECam SDSS c0004 9260.0 1520.0,0.95,22.71,60.0,1292309,2024-04-25,2024-04-25T01:11:36.777933+0000,"[14769, 18747]",Andreoni,2023B-851374,2024-04-24,decam,ct4m,ct,,object,GWMMADS,instcal,image,,2024-04-24,"[None, None]"
2024-05-10T02:18:35.723944+0000,a90be95359ff57f85e92bc61814b5678,268254720,/data_local/images/DTS/2023B-851374/DECam_01292316.fits.fz,/net/archive/pipe/20240424/ct4m/2023B-851374/c4d_240425_012224_oow_z_gw.fits.fz,1.19,"{'gte': 129.64651666666666, 'lte': 129.64651666676664}","{'gte': -18.203, 'lte': -18.2029999999}",129.64651666666666,-18.203,z DECam SDSS c0004 9260.0 1520.0,1.05,,60.0,1292316,2024-04-25,2024-04-25T01:22:24.982372+0000,"[18747, 14769]",Andreoni,2023B-851374,2024-04-24,decam,ct4m,ct,,object,GWMMADS,instcal,wtmap,,2024-04-24,"[None, None]"
2024-05-10T12:20:18.579169+0000,a958f6850b02dcfb3f61e0d021e9280a,329198400,/data_local/images/DTS/2023B-851374/DECam_01291301.fits.fz,/net/archive/pipe/20240422/ct4m/2023B-851374/c4d_240423_002531_ooi_r_gw.fits.fz,1.07,"{'gte': 122.29022916666666, 'lte': 122.29022916676666}","{'gte': -33.147, 'lte': -33.1469999999}",122.29022916666666,-33.147,r DECam SDSS c0002 6415.0 1480.0,1.12,,60.0,1291301,2024-04-23,2024-04-23T00:25:31.672128+0000,"[18747, 14769]",Andreoni,2023B-851374,2024-04-22,decam,ct4m,ct,,object,GWMMADS DELVE-12384-1,instcal,image,,2024-04-22,"[None, None]"
2024-05-10T09:46:18.832764+0000,82248e8f70c1233ab2f0b1780e3a66ac,326347200,/data_local/images/DTS/2023B-851374/DECam_01292040.fits.fz,/net/archive/pipe/20240423/ct4m/2023B-851374/c4d_240424_034121_ooi_z_v1.fits.fz,1.95,"{'gte': 125.05920833333334, 'lte': 125.05920833343335}","{'gte': -35.222972222222225, 'lte': -35.22297222212222}",125.05920833333334,-35.222972222222225,z DECam SDSS c0004 9260.0 1520.0,1.64,22.42,60.0,1292040,2024-04-24,2024-04-24T03:41:21.235337+0000,"[14769, 18747]",Andreoni,2023B-851374,2024-04-23,decam,ct4m,ct,,object,GWMMADS DELVE-12414-1,instcal,image,,2024-04-23,"[None, None]"
2024-05-10T12:59:50.052269+0000,f0bff30d540602e7d2dd9877223d062b,5483520,/data_local/images/DTS/2023B-851374/DECam_01291353.fits.fz,/net/archive/pipe/20240422/ct4m/2023B-851374/c4d_240423_014800_ood_z_v1.fits.fz,1.28,"{'gte': 128.54458333333332, 'lte': 128.5445833334333}","{'gte': -15.161611111111112, 'lte': -15.161611111011112}",128.54458333333332,-15.161611111111112,z DECam SDSS c0004 9260.0 1520.0,0.99,22.62,60.0,1291353,2024-04-23,2024-04-23T01:48:00.130541+0000,"[14769, 18747]",Andreoni,2023B-851374,2024-04-22,decam,ct4m,ct,,object,GWMMADS DELVE-14386-1,instcal,dqmask,,2024-04-22,"[None, None]"
2024-05-10T08:09:37.536596+0000,f0c80b9c516e48f5267bd969d6357dbb,269003520,/data_local/images/DTS/2023B-851374/DECam_01291926.fits.fz,/net/archive/pipe/20240423/ct4m/2023B-851374/c4d_240424_001705_oow_r_gw.fits.fz,1.11,"{'gte': 117.48050833333332, 'lte': 117.48050833343332}","{'gte': -24.637, 'lte': -24.636999999900002}",117.48050833333332,-24.637,r DECam SDSS c0002 6415.0 1480.0,1.19,,60.0,1291926,2024-04-24,2024-04-24T00:17:05.724928+0000,"[18747, 14769]",Andreoni,2023B-851374,2024-04-23,decam,ct4m,ct,,object,GWMMADS,instcal,wtmap,,2024-04-23,"[None, None]"
2024-05-10T08:16:20.359077+0000,835af5d2cb5d4588b3741a3d54faf269,269153280,/data_local/images/DTS/2023B-851374/DECam_01291932.fits.fz,/net/archive/pipe/20240423/ct4m/2023B-851374/c4d_240424_002717_oow_r_gw.fits.fz,1.12,"{'gte': 117.98849999999999, 'lte': 117.98850000009999}","{'gte': -26.230999999999998, 'lte': -26.2309999999}",117.98849999999999,-26.230999999999998,r DECam SDSS c0002 6415.0 1480.0,1.22,,60.0,1291932,2024-04-24,2024-04-24T00:27:17.640389+0000,"[18747, 14769]",Andreoni,2023B-851374,2024-04-23,decam,ct4m,ct,,object,GWMMADS,instcal,wtmap,,2024-04-23,"[None, None]"
2024-05-10T09:05:02.272550+0000,837688c010bc54fc5925924d4f544f1f,322994880,/data_local/images/DTS/2023B-851374/DECam_01291990.fits.fz,/net/archive/pipe/20240423/ct4m/2023B-851374/c4d_240424_021010_ooi_z_v1.fits.fz,1.37,"{'gte': 126.99237499999997, 'lte': 126.99237500009997}","{'gte': -20.789055555555557, 'lte': -20.78905555545556}",126.99237499999997,-20.789055555555557,z DECam SDSS c0004 9260.0 1520.0,1.06,22.58,80.0,1291990,2024-04-24,2024-04-24T02:10:10.680560+0000,"[18747, 14769]",Andreoni,2023B-851374,2024-04-23,decam,ct4m,ct,,object,GWMMADS,instcal,image,,2024-04-23,"[None, None]"
2024-05-10T13:28:03.004188+0000,f16d147b4e910720ccd11b1dc96f60d0,271794240,/data_local/images/DTS/2023B-851374/DECam_01291387.fits.fz,/net/archive/pipe/20240422/ct4m/2023B-851374/c4d_240423_024136_oow_z_gw.fits.fz,1.78,"{'gte': 117.48025416666664, 'lte': 117.48025416676664}","{'gte': -24.637, 'lte': -24.636999999900002}",117.48025416666664,-24.637,z DECam SDSS c0004 9260.0 1520.0,1.41,,60.0,1291387,2024-04-23,2024-04-23T02:41:36.302972+0000,"[18747, 14769]",Andreoni,2023B-851374,2024-04-22,decam,ct4m,ct,,object,GWMMADS DELVE-14378-1,instcal,wtmap,,2024-04-22,"[None, None]"
2024-05-10T08:16:12.115539+0000,f199c2bd474a02775f4fdee028215828,330050880,/data_local/images/DTS/2023B-851374/DECam_01291932.fits.fz,/net/archive/pipe/20240423/ct4m/2023B-851374/c4d_240424_002717_ooi_r_v1.fits.fz,1.12,"{'gte': 117.99112499999998, 'lte': 117.99112500009998}","{'gte': -26.229499999999998, 'lte': -26.2294999999}",117.99112499999998,-26.229499999999998,r DECam SDSS c0002 6415.0 1480.0,1.22,22.8,60.0,1291932,2024-04-24,2024-04-24T00:27:17.640389+0000,"[14769, 18747]",Andreoni,2023B-851374,2024-04-23,decam,ct4m,ct,,object,GWMMADS,instcal,image,,2024-04-23,"[None, None]"
2024-05-10T01:54:56.721300+0000,be60bd5b6385f8e4b574a542856e45bf,8363520,/data_local/images/DTS/2023B-851374/DECam_01292290.fits.fz,/net/archive/pipe/20240424/ct4m/2023B-851374/c4d_240425_004024_ood_r_v1.fits.fz,1.1,"{'gte': 123.76991666666666, 'lte': 123.76991666676666}","{'gte': -31.980555555555554, 'lte': -31.980555555455556}",123.76991666666666,-31.980555555555554,r DECam SDSS c0002 6415.0 1480.0,0.96,23.38,60.0,1292290,2024-04-25,2024-04-25T00:40:24.782076+0000,"[18747, 14769]",Andreoni,2023B-851374,2024-04-24,decam,ct4m,ct,,object,GWMMADS,instcal,dqmask,,2024-04-24,"[None, None]"
2024-05-10T09:13:59.291815+0000,be77473d2871f7b4388457d7ff30c079,8498880,/data_local/images/DTS/2023B-851374/DECam_01292000.fits.fz,/net/archive/pipe/20240423/ct4m/2023B-851374/c4d_240424_022952_ood_z_gw.fits.fz,1.67,"{'gte': 118.92751666666665, 'lte': 118.92751666676665}","{'gte': -23.562, 'lte': -23.561999999900003}",118.92751666666665,-23.562,z DECam SDSS c0004 9260.0 1520.0,1.34,,80.0,1292000,2024-04-24,2024-04-24T02:29:52.148379+0000,"[14769, 18747]",Andreoni,2023B-851374,2024-04-23,decam,ct4m,ct,,object,GWMMADS,instcal,dqmask,,2024-04-23,"[None, None]"
2024-05-10T02:49:51.853238+0000,840773157984906e5ce06c18dea8e544,8092800,/data_local/images/DTS/2023B-851374/DECam_01292357.fits.fz,/net/archive/pipe/20240424/ct4m/2023B-851374/c4d_240425_023315_ood_z_gw.fits.fz,1.45,"{'gte': 126.62724166666665, 'lte': 126.62724166676665}","{'gte': -29.558, 'lte': -29.5579999999}",126.62724166666665,-29.558,z DECam SDSS c0004 9260.0 1520.0,1.34,,80.0,1292357,2024-04-25,2024-04-25T02:33:15.940128+0000,"[14769, 18747]",Andreoni,2023B-851374,2024-04-24,decam,ct4m,ct,,object,GWMMADS DELVE-14499-1,instcal,dqmask,,2024-04-24,"[None, None]"
2024-05-10T12:52:12.870389+0000,bf70c500137196b5118eee9ce3f74940,324584640,/data_local/images/DTS/2023B-851374/DECam_01291343.fits.fz,/net/archive/pipe/20240422/ct4m/2023B-851374/c4d_240423_013217_ooi_r_gw.fits.fz,1.22,"{'gte': 125.04700416666667, 'lte': 125.04700416676667}","{'gte': -23.263, 'lte': -23.262999999900003}",125.04700416666667,-23.263,r DECam SDSS c0002 6415.0 1480.0,1.09,,60.0,1291343,2024-04-23,2024-04-23T01:32:17.953446+0000,"[14769, 18747]",Andreoni,2023B-851374,2024-04-22,decam,ct4m,ct,,object,GWMMADS,instcal,image,,2024-04-22,"[None, None]"
2024-05-10T11:57:35.773676+0000,c03f841de5ff21fee935f4b0181f1444,329319360,/data_local/images/DTS/2023B-851374/DECam_01291274.fits.fz,/net/archive/pipe/20240422/ct4m/2023B-851374/c4d_240422_234230_ooi_r_v1.fits.fz,1.03,"{'gte': 120.88654166666667, 'lte': 120.88654166676668}","{'gte': -24.03013888888889, 'lte': -24.03013888878889}",120.88654166666667,-24.03013888888889,r DECam SDSS c0002 6415.0 1480.0,1.13,23.15,60.0,1291274,2024-04-22,2024-04-22T23:42:30.196848+0000,"[14769, 18747]",Andreoni,2023B-851374,2024-04-22,decam,ct4m,ct,,object,GWMMADS DELVE-14397-1,instcal,image,,2024-04-22,"[None, None]"
