mass_1,mass_2,spin_1z,computeDynaEjecta,computeDiskMass,both,mchirp_min,mchirp_max,spin_2z,EOS,
3.65,2.0,0.3,0.0,0.0,0.0,2.261,2.4,0.0,H4,0.0
3.65,2.0,0.8,0.0,0.031,0.031,2.261,2.4,0.0,H4,0.0
3.7,1.2,-0.3,0.018,0.006,0.023,1.691,1.866,0.0,H4,0.0
3.7,1.2,0.0,0.029,0.017,0.047,1.691,1.866,0.0,H4,0.0
3.7,1.2,0.3,0.042,0.036,0.078,1.691,1.866,0.0,H4,0.0
3.7,1.2,0.8,0.068,0.089,0.156,1.691,1.866,0.0,H4,0.0
3.7,1.4,-0.3,0.0,0.0,0.0,1.854,2.017,0.0,H4,0.0
3.7,1.4,0.0,0.007,0.008,0.014,1.854,2.017,0.0,H4,0.0
3.7,1.4,0.3,0.018,0.026,0.044,1.854,2.017,0.0,H4,0.0
3.7,1.4,0.8,0.042,0.088,0.13,1.854,2.017,0.0,H4,0.0
3.7,1.6,-0.3,0.0,0.0,0.0,2.005,2.158,0.0,H4,0.0
3.7,1.6,0.0,0.0,0.0,0.0,2.005,2.158,0.0,H4,0.0
3.7,1.6,0.3,0.0,0.013,0.013,2.005,2.158,0.0,H4,0.0
3.7,1.6,0.8,0.018,0.079,0.098,2.005,2.158,0.0,H4,0.0
3.7,1.8,-0.3,0.0,0.0,0.0,2.145,2.29,0.0,H4,0.0
3.7,1.8,0.0,0.0,0.0,0.0,2.145,2.29,0.0,H4,0.0
3.7,1.8,0.3,0.0,0.001,0.001,2.145,2.29,0.0,H4,0.0
3.7,1.8,0.8,0.0,0.062,0.062,2.145,2.29,0.0,H4,0.0
3.7,2.0,-0.3,0.0,0.0,0.0,2.276,2.415,0.0,H4,0.0
3.7,2.0,0.0,0.0,0.0,0.0,2.276,2.415,0.0,H4,0.0
3.7,2.0,0.3,0.0,0.0,0.0,2.276,2.415,0.0,H4,0.0
3.7,2.0,0.8,0.0,0.03,0.03,2.276,2.415,0.0,H4,0.0
3.75,1.2,-0.3,0.017,0.005,0.023,1.701,1.877,0.0,H4,0.0
3.75,1.2,0.0,0.029,0.017,0.046,1.701,1.877,0.0,H4,0.0
3.75,1.2,0.3,0.042,0.035,0.077,1.701,1.877,0.0,H4,0.0
3.75,1.2,0.8,0.069,0.088,0.156,1.701,1.877,0.0,H4,0.0
3.75,1.4,-0.3,0.0,0.0,0.0,1.866,2.029,0.0,H4,0.0
3.75,1.4,0.0,0.006,0.007,0.014,1.866,2.029,0.0,H4,0.0
3.75,1.4,0.3,0.018,0.025,0.043,1.866,2.029,0.0,H4,0.0
3.75,1.4,0.8,0.042,0.087,0.129,1.866,2.029,0.0,H4,0.0
3.75,1.6,-0.3,0.0,0.0,0.0,2.017,2.171,0.0,H4,0.0
3.75,1.6,0.0,0.0,0.0,0.0,2.017,2.171,0.0,H4,0.0
3.75,1.6,0.3,0.0,0.012,0.012,2.017,2.171,0.0,H4,0.0
3.75,1.6,0.8,0.019,0.079,0.097,2.017,2.171,0.0,H4,0.0
3.75,1.8,-0.3,0.0,0.0,0.0,2.158,2.305,0.0,H4,0.0
3.75,1.8,0.0,0.0,0.0,0.0,2.158,2.305,0.0,H4,0.0
3.75,1.8,0.3,0.0,0.0,0.0,2.158,2.305,0.0,H4,0.0
3.75,1.8,0.8,0.0,0.061,0.061,2.158,2.305,0.0,H4,0.0
3.75,2.0,-0.3,0.0,0.0,0.0,2.29,2.43,0.0,H4,0.0
3.75,2.0,0.0,0.0,0.0,0.0,2.29,2.43,0.0,H4,0.0
3.75,2.0,0.3,0.0,0.0,0.0,2.29,2.43,0.0,H4,0.0
3.75,2.0,0.8,0.0,0.03,0.03,2.29,2.43,0.0,H4,0.0
3.8,1.2,-0.3,0.017,0.005,0.022,1.712,1.888,0.0,H4,0.0
3.8,1.2,0.0,0.029,0.016,0.045,1.712,1.888,0.0,H4,0.0
3.8,1.2,0.3,0.042,0.034,0.077,1.712,1.888,0.0,H4,0.0
3.8,1.2,0.8,0.069,0.087,0.156,1.712,1.888,0.0,H4,0.0
3.8,1.4,-0.3,0.0,0.0,0.0,1.877,2.042,0.0,H4,0.0
3.8,1.4,0.0,0.006,0.007,0.013,1.877,2.042,0.0,H4,0.0
3.8,1.4,0.3,0.018,0.024,0.043,1.877,2.042,0.0,H4,0.0
3.8,1.4,0.8,0.043,0.086,0.129,1.877,2.042,0.0,H4,0.0
3.8,1.6,-0.3,0.0,0.0,0.0,2.029,2.185,0.0,H4,0.0
3.8,1.6,0.0,0.0,0.0,0.0,2.029,2.185,0.0,H4,0.0
3.8,1.6,0.3,0.0,0.012,0.012,2.029,2.185,0.0,H4,0.0
3.8,1.6,0.8,0.019,0.078,0.097,2.029,2.185,0.0,H4,0.0
3.8,1.8,-0.3,0.0,0.0,0.0,2.171,2.319,0.0,H4,0.0
3.8,1.8,0.0,0.0,0.0,0.0,2.171,2.319,0.0,H4,0.0
3.8,1.8,0.3,0.0,0.0,0.0,2.171,2.319,0.0,H4,0.0
3.8,1.8,0.8,0.0,0.061,0.061,2.171,2.319,0.0,H4,0.0
3.8,2.0,-0.3,0.0,0.0,0.0,2.305,2.446,0.0,H4,0.0
3.8,2.0,0.0,0.0,0.0,0.0,2.305,2.446,0.0,H4,0.0
3.8,2.0,0.3,0.0,0.0,0.0,2.305,2.446,0.0,H4,0.0
3.8,2.0,0.8,0.0,0.03,0.03,2.305,2.446,0.0,H4,0.0
3.85,1.2,-0.3,0.016,0.005,0.021,1.722,1.899,0.0,H4,0.0
3.85,1.2,0.0,0.029,0.016,0.045,1.722,1.899,0.0,H4,0.0
3.85,1.2,0.3,0.043,0.034,0.076,1.722,1.899,0.0,H4,0.0
3.85,1.2,0.8,0.07,0.086,0.156,1.722,1.899,0.0,H4,0.0
3.85,1.4,-0.3,0.0,0.0,0.0,1.888,2.054,0.0,H4,0.0
3.85,1.4,0.0,0.006,0.006,0.012,1.888,2.054,0.0,H4,0.0
3.85,1.4,0.3,0.018,0.024,0.042,1.888,2.054,0.0,H4,0.0
3.85,1.4,0.8,0.043,0.086,0.129,1.888,2.054,0.0,H4,0.0
3.85,1.6,-0.3,0.0,0.0,0.0,2.042,2.198,0.0,H4,0.0
3.85,1.6,0.0,0.0,0.0,0.0,2.042,2.198,0.0,H4,0.0
3.85,1.6,0.3,0.0,0.011,0.011,2.042,2.198,0.0,H4,0.0
3.85,1.6,0.8,0.02,0.077,0.097,2.042,2.198,0.0,H4,0.0
3.85,1.8,-0.3,0.0,0.0,0.0,2.185,2.333,0.0,H4,0.0
3.85,1.8,0.0,0.0,0.0,0.0,2.185,2.333,0.0,H4,0.0
3.85,1.8,0.3,0.0,0.0,0.0,2.185,2.333,0.0,H4,0.0
3.85,1.8,0.8,0.0,0.06,0.06,2.185,2.333,0.0,H4,0.0
3.85,2.0,-0.3,0.0,0.0,0.0,2.319,2.461,0.0,H4,0.0
3.85,2.0,0.0,0.0,0.0,0.0,2.319,2.461,0.0,H4,0.0
3.85,2.0,0.3,0.0,0.0,0.0,2.319,2.461,0.0,H4,0.0
3.85,2.0,0.8,0.0,0.029,0.029,2.319,2.461,0.0,H4,0.0
3.9,1.2,-0.3,0.016,0.004,0.02,1.732,1.91,0.0,H4,0.0
3.9,1.2,0.0,0.029,0.015,0.044,1.732,1.91,0.0,H4,0.0
3.9,1.2,0.3,0.043,0.033,0.076,1.732,1.91,0.0,H4,0.0
3.9,1.2,0.8,0.071,0.085,0.156,1.732,1.91,0.0,H4,0.0
3.9,1.4,-0.3,0.0,0.0,0.0,1.899,2.066,0.0,H4,0.0
3.9,1.4,0.0,0.006,0.006,0.012,1.899,2.066,0.0,H4,0.0
3.9,1.4,0.3,0.018,0.023,0.042,1.899,2.066,0.0,H4,0.0
3.9,1.4,0.8,0.044,0.085,0.129,1.899,2.066,0.0,H4,0.0
3.9,1.6,-0.3,0.0,0.0,0.0,2.054,2.211,0.0,H4,0.0
3.9,1.6,0.0,0.0,0.0,0.0,2.054,2.211,0.0,H4,0.0
3.9,1.6,0.3,0.0,0.011,0.011,2.054,2.211,0.0,H4,0.0
3.9,1.6,0.8,0.02,0.077,0.097,2.054,2.211,0.0,H4,0.0
3.9,1.8,-0.3,0.0,0.0,0.0,2.198,2.347,0.0,H4,0.0
3.9,1.8,0.0,0.0,0.0,0.0,2.198,2.347,0.0,H4,0.0
3.9,1.8,0.3,0.0,0.0,0.0,2.198,2.347,0.0,H4,0.0
3.9,1.8,0.8,0.0,0.06,0.06,2.198,2.347,0.0,H4,0.0
3.9,2.0,-0.3,0.0,0.0,0.0,2.333,2.475,0.0,H4,0.0
3.9,2.0,0.0,0.0,0.0,0.0,2.333,2.475,0.0,H4,0.0
3.9,2.0,0.3,0.0,0.0,0.0,2.333,2.475,0.0,H4,0.0
3.9,2.0,0.8,0.0,0.029,0.029,2.333,2.475,0.0,H4,0.0
3.95,1.2,-0.3,0.016,0.004,0.02,1.741,1.921,0.0,H4,0.0
3.95,1.2,0.0,0.029,0.015,0.043,1.741,1.921,0.0,H4,0.0
3.95,1.2,0.3,0.043,0.032,0.075,1.741,1.921,0.0,H4,0.0
3.95,1.2,0.8,0.072,0.084,0.156,1.741,1.921,0.0,H4,0.0
3.95,1.4,-0.3,0.0,0.0,0.0,1.91,2.078,0.0,H4,0.0
3.95,1.4,0.0,0.005,0.006,0.011,1.91,2.078,0.0,H4,0.0
3.95,1.4,0.3,0.018,0.023,0.041,1.91,2.078,0.0,H4,0.0
3.95,1.4,0.8,0.045,0.084,0.128,1.91,2.078,0.0,H4,0.0
3.95,1.6,-0.3,0.0,0.0,0.0,2.066,2.224,0.0,H4,0.0
3.95,1.6,0.0,0.0,0.0,0.0,2.066,2.224,0.0,H4,0.0
3.95,1.6,0.3,0.0,0.01,0.01,2.066,2.224,0.0,H4,0.0
3.95,1.6,0.8,0.02,0.076,0.096,2.066,2.224,0.0,H4,0.0
3.95,1.8,-0.3,0.0,0.0,0.0,2.211,2.361,0.0,H4,0.0
3.95,1.8,0.0,0.0,0.0,0.0,2.211,2.361,0.0,H4,0.0
3.95,1.8,0.3,0.0,0.0,0.0,2.211,2.361,0.0,H4,0.0
3.95,1.8,0.8,0.0,0.059,0.059,2.211,2.361,0.0,H4,0.0
3.95,2.0,-0.3,0.0,0.0,0.0,2.347,2.49,0.0,H4,0.0
3.95,2.0,0.0,0.0,0.0,0.0,2.347,2.49,0.0,H4,0.0
3.95,2.0,0.3,0.0,0.0,0.0,2.347,2.49,0.0,H4,0.0
3.95,2.0,0.8,0.0,0.028,0.028,2.347,2.49,0.0,H4,0.0
4.0,1.2,-0.3,0.015,0.004,0.019,1.751,1.932,0.0,H4,0.0
4.0,1.2,0.0,0.029,0.014,0.043,1.751,1.932,0.0,H4,0.0
4.0,1.2,0.3,0.043,0.032,0.075,1.751,1.932,0.0,H4,0.0
4.0,1.2,0.8,0.072,0.083,0.156,1.751,1.932,0.0,H4,0.0
4.0,1.4,-0.3,0.0,0.0,0.0,1.921,2.09,0.0,H4,0.0
4.0,1.4,0.0,0.005,0.005,0.01,1.921,2.09,0.0,H4,0.0
4.0,1.4,0.3,0.018,0.022,0.04,1.921,2.09,0.0,H4,0.0
4.0,1.4,0.8,0.045,0.083,0.128,1.921,2.09,0.0,H4,0.0
4.0,1.6,-0.3,0.0,0.0,0.0,2.078,2.237,0.0,H4,0.0
4.0,1.6,0.0,0.0,0.0,0.0,2.078,2.237,0.0,H4,0.0
4.0,1.6,0.3,0.0,0.01,0.01,2.078,2.237,0.0,H4,0.0
4.0,1.6,0.8,0.021,0.075,0.096,2.078,2.237,0.0,H4,0.0
4.0,1.8,-0.3,0.0,0.0,0.0,2.224,2.375,0.0,H4,0.0
4.0,1.8,0.0,0.0,0.0,0.0,2.224,2.375,0.0,H4,0.0
4.0,1.8,0.3,0.0,0.0,0.0,2.224,2.375,0.0,H4,0.0
4.0,1.8,0.8,0.0,0.058,0.058,2.224,2.375,0.0,H4,0.0
4.0,2.0,-0.3,0.0,0.0,0.0,2.361,2.505,0.0,H4,0.0
4.0,2.0,0.0,0.0,0.0,0.0,2.361,2.505,0.0,H4,0.0
4.0,2.0,0.3,0.0,0.0,0.0,2.361,2.505,0.0,H4,0.0
4.0,2.0,0.8,0.0,0.028,0.028,2.361,2.505,0.0,H4,0.0
4.05,1.2,-0.3,0.015,0.003,0.018,1.761,1.943,0.0,H4,0.0
4.05,1.2,0.0,0.028,0.014,0.042,1.761,1.943,0.0,H4,0.0
4.05,1.2,0.3,0.043,0.031,0.074,1.761,1.943,0.0,H4,0.0
4.05,1.2,0.8,0.073,0.083,0.156,1.761,1.943,0.0,H4,0.0
4.05,1.4,-0.3,0.0,0.0,0.0,1.932,2.101,0.0,H4,0.0
4.05,1.4,0.0,0.005,0.005,0.01,1.932,2.101,0.0,H4,0.0
4.05,1.4,0.3,0.018,0.022,0.04,1.932,2.101,0.0,H4,0.0
4.05,1.4,0.8,0.046,0.082,0.128,1.932,2.101,0.0,H4,0.0
4.05,1.6,-0.3,0.0,0.0,0.0,2.09,2.249,0.0,H4,0.0
4.05,1.6,0.0,0.0,0.0,0.0,2.09,2.249,0.0,H4,0.0
4.05,1.6,0.3,0.0,0.01,0.01,2.09,2.249,0.0,H4,0.0
4.05,1.6,0.8,0.021,0.074,0.096,2.09,2.249,0.0,H4,0.0
4.05,1.8,-0.3,0.0,0.0,0.0,2.237,2.388,0.0,H4,0.0
4.05,1.8,0.0,0.0,0.0,0.0,2.237,2.388,0.0,H4,0.0
4.05,1.8,0.3,0.0,0.0,0.0,2.237,2.388,0.0,H4,0.0
4.05,1.8,0.8,0.0,0.058,0.058,2.237,2.388,0.0,H4,0.0
4.05,2.0,-0.3,0.0,0.0,0.0,2.375,2.519,0.0,H4,0.0
4.05,2.0,0.0,0.0,0.0,0.0,2.375,2.519,0.0,H4,0.0
4.05,2.0,0.3,0.0,0.0,0.0,2.375,2.519,0.0,H4,0.0
4.05,2.0,0.8,0.0,0.027,0.027,2.375,2.519,0.0,H4,0.0
4.1,1.2,-0.3,0.014,0.003,0.017,1.771,1.953,0.0,H4,0.0
4.1,1.2,0.0,0.028,0.013,0.041,1.771,1.953,0.0,H4,0.0
4.1,1.2,0.3,0.043,0.03,0.074,1.771,1.953,0.0,H4,0.0
4.1,1.2,0.8,0.074,0.082,0.156,1.771,1.953,0.0,H4,0.0
4.1,1.4,-0.3,0.0,0.0,0.0,1.943,2.113,0.0,H4,0.0
4.1,1.4,0.0,0.005,0.005,0.009,1.943,2.113,0.0,H4,0.0
4.1,1.4,0.3,0.018,0.021,0.039,1.943,2.113,0.0,H4,0.0
4.1,1.4,0.8,0.046,0.082,0.128,1.943,2.113,0.0,H4,0.0
4.1,1.6,-0.3,0.0,0.0,0.0,2.101,2.262,0.0,H4,0.0
4.1,1.6,0.0,0.0,0.0,0.0,2.101,2.262,0.0,H4,0.0
4.1,1.6,0.3,0.0,0.009,0.009,2.101,2.262,0.0,H4,0.0
4.1,1.6,0.8,0.022,0.074,0.095,2.101,2.262,0.0,H4,0.0
4.1,1.8,-0.3,0.0,0.0,0.0,2.249,2.402,0.0,H4,0.0
4.1,1.8,0.0,0.0,0.0,0.0,2.249,2.402,0.0,H4,0.0
4.1,1.8,0.3,0.0,0.0,0.0,2.249,2.402,0.0,H4,0.0
4.1,1.8,0.8,0.0,0.057,0.057,2.249,2.402,0.0,H4,0.0
4.1,2.0,-0.3,0.0,0.0,0.0,2.388,2.534,0.0,H4,0.0
4.1,2.0,0.0,0.0,0.0,0.0,2.388,2.534,0.0,H4,0.0
4.1,2.0,0.3,0.0,0.0,0.0,2.388,2.534,0.0,H4,0.0
4.1,2.0,0.8,0.0,0.027,0.027,2.388,2.534,0.0,H4,0.0
4.15,1.2,-0.3,0.014,0.003,0.017,1.78,1.964,0.0,H4,0.0
4.15,1.2,0.0,0.028,0.013,0.041,1.78,1.964,0.0,H4,0.0
4.15,1.2,0.3,0.043,0.03,0.073,1.78,1.964,0.0,H4,0.0
4.15,1.2,0.8,0.075,0.081,0.156,1.78,1.964,0.0,H4,0.0
4.15,1.4,-0.3,0.0,0.0,0.0,1.953,2.124,0.0,H4,0.0
4.15,1.4,0.0,0.004,0.004,0.009,1.953,2.124,0.0,H4,0.0
4.15,1.4,0.3,0.018,0.02,0.039,1.953,2.124,0.0,H4,0.0
4.15,1.4,0.8,0.047,0.081,0.127,1.953,2.124,0.0,H4,0.0
4.15,1.6,-0.3,0.0,0.0,0.0,2.113,2.274,0.0,H4,0.0
4.15,1.6,0.0,0.0,0.0,0.0,2.113,2.274,0.0,H4,0.0
4.15,1.6,0.3,0.0,0.009,0.009,2.113,2.274,0.0,H4,0.0
4.15,1.6,0.8,0.022,0.073,0.095,2.113,2.274,0.0,H4,0.0
4.15,1.8,-0.3,0.0,0.0,0.0,2.262,2.415,0.0,H4,0.0
4.15,1.8,0.0,0.0,0.0,0.0,2.262,2.415,0.0,H4,0.0
4.15,1.8,0.3,0.0,0.0,0.0,2.262,2.415,0.0,H4,0.0
4.15,1.8,0.8,0.0,0.057,0.057,2.262,2.415,0.0,H4,0.0
4.15,2.0,-0.3,0.0,0.0,0.0,2.402,2.548,0.0,H4,0.0
4.15,2.0,0.0,0.0,0.0,0.0,2.402,2.548,0.0,H4,0.0
4.15,2.0,0.3,0.0,0.0,0.0,2.402,2.548,0.0,H4,0.0
4.15,2.0,0.8,0.0,0.026,0.026,2.402,2.548,0.0,H4,0.0
4.2,1.2,-0.3,0.013,0.003,0.016,1.79,1.974,0.0,H4,0.0
4.2,1.2,0.0,0.028,0.012,0.04,1.79,1.974,0.0,H4,0.0
4.2,1.2,0.3,0.043,0.029,0.072,1.79,1.974,0.0,H4,0.0
4.2,1.2,0.8,0.075,0.08,0.156,1.79,1.974,0.0,H4,0.0
4.2,1.4,-0.3,0.0,0.0,0.0,1.964,2.136,0.0,H4,0.0
4.2,1.4,0.0,0.004,0.004,0.008,1.964,2.136,0.0,H4,0.0
4.2,1.4,0.3,0.018,0.02,0.038,1.964,2.136,0.0,H4,0.0
4.2,1.4,0.8,0.047,0.08,0.127,1.964,2.136,0.0,H4,0.0
4.2,1.6,-0.3,0.0,0.0,0.0,2.124,2.287,0.0,H4,0.0
4.2,1.6,0.0,0.0,0.0,0.0,2.124,2.287,0.0,H4,0.0
4.2,1.6,0.3,0.0,0.008,0.008,2.124,2.287,0.0,H4,0.0
4.2,1.6,0.8,0.022,0.072,0.095,2.124,2.287,0.0,H4,0.0
4.2,1.8,-0.3,0.0,0.0,0.0,2.274,2.428,0.0,H4,0.0
4.2,1.8,0.0,0.0,0.0,0.0,2.274,2.428,0.0,H4,0.0
4.2,1.8,0.3,0.0,0.0,0.0,2.274,2.428,0.0,H4,0.0
4.2,1.8,0.8,0.0,0.056,0.056,2.274,2.428,0.0,H4,0.0
4.2,2.0,-0.3,0.0,0.0,0.0,2.415,2.562,0.0,H4,0.0
4.2,2.0,0.0,0.0,0.0,0.0,2.415,2.562,0.0,H4,0.0
4.2,2.0,0.3,0.0,0.0,0.0,2.415,2.562,0.0,H4,0.0
4.2,2.0,0.8,0.0,0.026,0.026,2.415,2.562,0.0,H4,0.0
4.25,1.2,-0.3,0.013,0.002,0.015,1.799,1.985,0.0,H4,0.0
4.25,1.2,0.0,0.027,0.012,0.039,1.799,1.985,0.0,H4,0.0
4.25,1.2,0.3,0.044,0.028,0.072,1.799,1.985,0.0,H4,0.0
4.25,1.2,0.8,0.076,0.079,0.155,1.799,1.985,0.0,H4,0.0
4.25,1.4,-0.3,0.0,0.0,0.0,1.974,2.147,0.0,H4,0.0
4.25,1.4,0.0,0.004,0.004,0.007,1.974,2.147,0.0,H4,0.0
4.25,1.4,0.3,0.018,0.019,0.037,1.974,2.147,0.0,H4,0.0
4.25,1.4,0.8,0.048,0.079,0.127,1.974,2.147,0.0,H4,0.0
4.25,1.6,-0.3,0.0,0.0,0.0,2.136,2.299,0.0,H4,0.0
4.25,1.6,0.0,0.0,0.0,0.0,2.136,2.299,0.0,H4,0.0
4.25,1.6,0.3,0.0,0.008,0.008,2.136,2.299,0.0,H4,0.0
4.25,1.6,0.8,0.023,0.071,0.094,2.136,2.299,0.0,H4,0.0
4.25,1.8,-0.3,0.0,0.0,0.0,2.287,2.442,0.0,H4,0.0
4.25,1.8,0.0,0.0,0.0,0.0,2.287,2.442,0.0,H4,0.0
4.25,1.8,0.3,0.0,0.0,0.0,2.287,2.442,0.0,H4,0.0
4.25,1.8,0.8,0.0,0.055,0.055,2.287,2.442,0.0,H4,0.0
4.25,2.0,-0.3,0.0,0.0,0.0,2.428,2.576,0.0,H4,0.0
4.25,2.0,0.0,0.0,0.0,0.0,2.428,2.576,0.0,H4,0.0
4.25,2.0,0.3,0.0,0.0,0.0,2.428,2.576,0.0,H4,0.0
4.25,2.0,0.8,0.0,0.026,0.026,2.428,2.576,0.0,H4,0.0
4.3,1.2,-0.3,0.012,0.002,0.014,1.809,1.995,0.0,H4,0.0
4.3,1.2,0.0,0.027,0.011,0.039,1.809,1.995,0.0,H4,0.0
4.3,1.2,0.3,0.044,0.028,0.071,1.809,1.995,0.0,H4,0.0
4.3,1.2,0.8,0.077,0.079,0.155,1.809,1.995,0.0,H4,0.0
4.3,1.4,-0.3,0.0,0.0,0.0,1.985,2.159,0.0,H4,0.0
4.3,1.4,0.0,0.003,0.003,0.007,1.985,2.159,0.0,H4,0.0
4.3,1.4,0.3,0.018,0.019,0.037,1.985,2.159,0.0,H4,0.0
4.3,1.4,0.8,0.048,0.078,0.127,1.985,2.159,0.0,H4,0.0
4.3,1.6,-0.3,0.0,0.0,0.0,2.147,2.311,0.0,H4,0.0
4.3,1.6,0.0,0.0,0.0,0.0,2.147,2.311,0.0,H4,0.0
4.3,1.6,0.3,0.0,0.008,0.008,2.147,2.311,0.0,H4,0.0
4.3,1.6,0.8,0.023,0.071,0.094,2.147,2.311,0.0,H4,0.0
4.3,1.8,-0.3,0.0,0.0,0.0,2.299,2.455,0.0,H4,0.0
4.3,1.8,0.0,0.0,0.0,0.0,2.299,2.455,0.0,H4,0.0
4.3,1.8,0.3,0.0,0.0,0.0,2.299,2.455,0.0,H4,0.0
4.3,1.8,0.8,0.0,0.055,0.055,2.299,2.455,0.0,H4,0.0
4.3,2.0,-0.3,0.0,0.0,0.0,2.442,2.59,0.0,H4,0.0
4.3,2.0,0.0,0.0,0.0,0.0,2.442,2.59,0.0,H4,0.0
4.3,2.0,0.3,0.0,0.0,0.0,2.442,2.59,0.0,H4,0.0
4.3,2.0,0.8,0.0,0.025,0.025,2.442,2.59,0.0,H4,0.0
4.35,1.2,-0.3,0.011,0.002,0.013,1.818,2.005,0.0,H4,0.0
4.35,1.2,0.0,0.027,0.011,0.038,1.818,2.005,0.0,H4,0.0
4.35,1.2,0.3,0.044,0.027,0.071,1.818,2.005,0.0,H4,0.0
4.35,1.2,0.8,0.077,0.078,0.155,1.818,2.005,0.0,H4,0.0
4.35,1.4,-0.3,0.0,0.0,0.0,1.995,2.17,0.0,H4,0.0
4.35,1.4,0.0,0.003,0.003,0.006,1.995,2.17,0.0,H4,0.0
4.35,1.4,0.3,0.018,0.018,0.036,1.995,2.17,0.0,H4,0.0
4.35,1.4,0.8,0.049,0.077,0.126,1.995,2.17,0.0,H4,0.0
4.35,1.6,-0.3,0.0,0.0,0.0,2.159,2.324,0.0,H4,0.0
4.35,1.6,0.0,0.0,0.0,0.0,2.159,2.324,0.0,H4,0.0
4.35,1.6,0.3,0.0,0.007,0.007,2.159,2.324,0.0,H4,0.0
4.35,1.6,0.8,0.023,0.07,0.093,2.159,2.324,0.0,H4,0.0
4.35,1.8,-0.3,0.0,0.0,0.0,2.311,2.468,0.0,H4,0.0
4.35,1.8,0.0,0.0,0.0,0.0,2.311,2.468,0.0,H4,0.0
4.35,1.8,0.3,0.0,0.0,0.0,2.311,2.468,0.0,H4,0.0
4.35,1.8,0.8,0.0,0.054,0.054,2.311,2.468,0.0,H4,0.0
4.35,2.0,-0.3,0.0,0.0,0.0,2.455,2.604,0.0,H4,0.0
4.35,2.0,0.0,0.0,0.0,0.0,2.455,2.604,0.0,H4,0.0
4.35,2.0,0.3,0.0,0.0,0.0,2.455,2.604,0.0,H4,0.0
4.35,2.0,0.8,0.0,0.025,0.025,2.455,2.604,0.0,H4,0.0
4.4,1.2,-0.3,0.011,0.002,0.013,1.827,2.015,0.0,H4,0.0
4.4,1.2,0.0,0.027,0.011,0.037,1.827,2.015,0.0,H4,0.0
4.4,1.2,0.3,0.044,0.027,0.07,1.827,2.015,0.0,H4,0.0
4.4,1.2,0.8,0.078,0.077,0.155,1.827,2.015,0.0,H4,0.0
4.4,1.4,-0.3,0.0,0.0,0.0,2.005,2.181,0.0,H4,0.0
4.4,1.4,0.0,0.002,0.003,0.005,2.005,2.181,0.0,H4,0.0
4.4,1.4,0.3,0.018,0.018,0.036,2.005,2.181,0.0,H4,0.0
4.4,1.4,0.8,0.049,0.077,0.126,2.005,2.181,0.0,H4,0.0
4.4,1.6,-0.3,0.0,0.0,0.0,2.17,2.336,0.0,H4,0.0
4.4,1.6,0.0,0.0,0.0,0.0,2.17,2.336,0.0,H4,0.0
4.4,1.6,0.3,0.0,0.007,0.007,2.17,2.336,0.0,H4,0.0
4.4,1.6,0.8,0.024,0.069,0.093,2.17,2.336,0.0,H4,0.0
4.4,1.8,-0.3,0.0,0.0,0.0,2.324,2.481,0.0,H4,0.0
4.4,1.8,0.0,0.0,0.0,0.0,2.324,2.481,0.0,H4,0.0
4.4,1.8,0.3,0.0,0.0,0.0,2.324,2.481,0.0,H4,0.0
4.4,1.8,0.8,0.0,0.054,0.054,2.324,2.481,0.0,H4,0.0
4.4,2.0,-0.3,0.0,0.0,0.0,2.468,2.618,0.0,H4,0.0
4.4,2.0,0.0,0.0,0.0,0.0,2.468,2.618,0.0,H4,0.0
4.4,2.0,0.3,0.0,0.0,0.0,2.468,2.618,0.0,H4,0.0
4.4,2.0,0.8,0.0,0.024,0.024,2.468,2.618,0.0,H4,0.0
4.45,1.2,-0.3,0.01,0.002,0.012,1.836,2.025,0.0,H4,0.0
4.45,1.2,0.0,0.026,0.01,0.036,1.836,2.025,0.0,H4,0.0
4.45,1.2,0.3,0.044,0.026,0.07,1.836,2.025,0.0,H4,0.0
4.45,1.2,0.8,0.079,0.076,0.155,1.836,2.025,0.0,H4,0.0
4.45,1.4,-0.3,0.0,0.0,0.0,2.015,2.192,0.0,H4,0.0
4.45,1.4,0.0,0.002,0.003,0.005,2.015,2.192,0.0,H4,0.0
4.45,1.4,0.3,0.018,0.017,0.035,2.015,2.192,0.0,H4,0.0
4.45,1.4,0.8,0.05,0.076,0.126,2.015,2.192,0.0,H4,0.0
4.45,1.6,-0.3,0.0,0.0,0.0,2.181,2.348,0.0,H4,0.0
4.45,1.6,0.0,0.0,0.0,0.0,2.181,2.348,0.0,H4,0.0
4.45,1.6,0.3,0.0,0.007,0.007,2.181,2.348,0.0,H4,0.0
4.45,1.6,0.8,0.024,0.069,0.093,2.181,2.348,0.0,H4,0.0
4.45,1.8,-0.3,0.0,0.0,0.0,2.336,2.494,0.0,H4,0.0
4.45,1.8,0.0,0.0,0.0,0.0,2.336,2.494,0.0,H4,0.0
4.45,1.8,0.3,0.0,0.0,0.0,2.336,2.494,0.0,H4,0.0
4.45,1.8,0.8,0.0,0.053,0.053,2.336,2.494,0.0,H4,0.0
4.45,2.0,-0.3,0.0,0.0,0.0,2.481,2.632,0.0,H4,0.0
4.45,2.0,0.0,0.0,0.0,0.0,2.481,2.632,0.0,H4,0.0
4.45,2.0,0.3,0.0,0.0,0.0,2.481,2.632,0.0,H4,0.0
4.45,2.0,0.8,0.0,0.024,0.024,2.481,2.632,0.0,H4,0.0
