mass_1,mass_2,spin_1z,computeDynaEjecta,computeDiskMass,both,mchirp_min,mchirp_max,spin_2z,EOS,
2.85,1.6,0.0,0.0,0.0,0.0,1.774,1.911,0.0,SLy,0.0
2.85,1.6,0.3,0.0,0.001,0.001,1.774,1.911,0.0,SLy,0.0
2.85,1.6,0.8,0.0,0.057,0.057,1.774,1.911,0.0,SLy,0.0
2.85,1.8,-0.3,0.0,0.0,0.0,1.896,2.026,0.0,SLy,0.0
2.85,1.8,0.0,0.0,0.0,0.0,1.896,2.026,0.0,SLy,0.0
2.85,1.8,0.3,0.0,0.0,0.0,1.896,2.026,0.0,SLy,0.0
2.85,1.8,0.8,0.0,0.035,0.035,1.896,2.026,0.0,SLy,0.0
2.85,2.0,-0.3,0.0,0.0,0.0,2.009,2.134,0.0,SLy,0.0
2.85,2.0,0.0,0.0,0.0,0.0,2.009,2.134,0.0,SLy,0.0
2.85,2.0,0.3,0.0,0.0,0.0,2.009,2.134,0.0,SLy,0.0
2.85,2.0,0.8,0.0,0.009,0.009,2.009,2.134,0.0,SLy,0.0
2.9,1.2,-0.3,0.0,0.001,0.001,1.514,1.671,0.0,SLy,0.0
2.9,1.2,0.0,0.008,0.01,0.018,1.514,1.671,0.0,SLy,0.0
2.9,1.2,0.3,0.017,0.027,0.044,1.514,1.671,0.0,SLy,0.0
2.9,1.2,0.8,0.034,0.082,0.115,1.514,1.671,0.0,SLy,0.0
2.9,1.4,-0.3,0.0,0.0,0.0,1.657,1.804,0.0,SLy,0.0
2.9,1.4,0.0,0.0,0.0,0.0,1.657,1.804,0.0,SLy,0.0
2.9,1.4,0.3,0.0,0.013,0.013,1.657,1.804,0.0,SLy,0.0
2.9,1.4,0.8,0.012,0.072,0.084,1.657,1.804,0.0,SLy,0.0
2.9,1.6,-0.3,0.0,0.0,0.0,1.789,1.927,0.0,SLy,0.0
2.9,1.6,0.0,0.0,0.0,0.0,1.789,1.927,0.0,SLy,0.0
2.9,1.6,0.3,0.0,0.001,0.001,1.789,1.927,0.0,SLy,0.0
2.9,1.6,0.8,0.0,0.056,0.056,1.789,1.927,0.0,SLy,0.0
2.9,1.8,-0.3,0.0,0.0,0.0,1.911,2.043,0.0,SLy,0.0
2.9,1.8,0.0,0.0,0.0,0.0,1.911,2.043,0.0,SLy,0.0
2.9,1.8,0.3,0.0,0.0,0.0,1.911,2.043,0.0,SLy,0.0
2.9,1.8,0.8,0.0,0.035,0.035,1.911,2.043,0.0,SLy,0.0
2.9,2.0,-0.3,0.0,0.0,0.0,2.026,2.152,0.0,SLy,0.0
2.9,2.0,0.0,0.0,0.0,0.0,2.026,2.152,0.0,SLy,0.0
2.9,2.0,0.3,0.0,0.0,0.0,2.026,2.152,0.0,SLy,0.0
2.9,2.0,0.8,0.0,0.009,0.009,2.026,2.152,0.0,SLy,0.0
2.95,1.2,-0.3,0.0,0.001,0.001,1.526,1.684,0.0,SLy,0.0
2.95,1.2,0.0,0.008,0.01,0.018,1.526,1.684,0.0,SLy,0.0
2.95,1.2,0.3,0.017,0.026,0.043,1.526,1.684,0.0,SLy,0.0
2.95,1.2,0.8,0.035,0.081,0.115,1.526,1.684,0.0,SLy,0.0
2.95,1.4,-0.3,0.0,0.0,0.0,1.671,1.818,0.0,SLy,0.0
2.95,1.4,0.0,0.0,0.0,0.0,1.671,1.818,0.0,SLy,0.0
2.95,1.4,0.3,0.0,0.012,0.012,1.671,1.818,0.0,SLy,0.0
2.95,1.4,0.8,0.012,0.072,0.084,1.671,1.818,0.0,SLy,0.0
2.95,1.6,-0.3,0.0,0.0,0.0,1.804,1.943,0.0,SLy,0.0
2.95,1.6,0.0,0.0,0.0,0.0,1.804,1.943,0.0,SLy,0.0
2.95,1.6,0.3,0.0,0.001,0.001,1.804,1.943,0.0,SLy,0.0
2.95,1.6,0.8,0.0,0.056,0.056,1.804,1.943,0.0,SLy,0.0
2.95,1.8,-0.3,0.0,0.0,0.0,1.927,2.059,0.0,SLy,0.0
2.95,1.8,0.0,0.0,0.0,0.0,1.927,2.059,0.0,SLy,0.0
2.95,1.8,0.3,0.0,0.0,0.0,1.927,2.059,0.0,SLy,0.0
2.95,1.8,0.8,0.0,0.034,0.034,1.927,2.059,0.0,SLy,0.0
2.95,2.0,-0.3,0.0,0.0,0.0,2.043,2.169,0.0,SLy,0.0
2.95,2.0,0.0,0.0,0.0,0.0,2.043,2.169,0.0,SLy,0.0
2.95,2.0,0.3,0.0,0.0,0.0,2.043,2.169,0.0,SLy,0.0
2.95,2.0,0.8,0.0,0.008,0.008,2.043,2.169,0.0,SLy,0.0
3.0,1.2,-0.3,0.0,0.0,0.0,1.538,1.697,0.0,SLy,0.0
3.0,1.2,0.0,0.008,0.009,0.017,1.538,1.697,0.0,SLy,0.0
3.0,1.2,0.3,0.017,0.026,0.043,1.538,1.697,0.0,SLy,0.0
3.0,1.2,0.8,0.035,0.08,0.115,1.538,1.697,0.0,SLy,0.0
3.0,1.4,-0.3,0.0,0.0,0.0,1.684,1.832,0.0,SLy,0.0
3.0,1.4,0.0,0.0,0.0,0.0,1.684,1.832,0.0,SLy,0.0
3.0,1.4,0.3,0.0,0.012,0.012,1.684,1.832,0.0,SLy,0.0
3.0,1.4,0.8,0.013,0.071,0.084,1.684,1.832,0.0,SLy,0.0
3.0,1.6,-0.3,0.0,0.0,0.0,1.818,1.958,0.0,SLy,0.0
3.0,1.6,0.0,0.0,0.0,0.0,1.818,1.958,0.0,SLy,0.0
3.0,1.6,0.3,0.0,0.0,0.0,1.818,1.958,0.0,SLy,0.0
3.0,1.6,0.8,0.0,0.055,0.055,1.818,1.958,0.0,SLy,0.0
3.0,1.8,-0.3,0.0,0.0,0.0,1.943,2.076,0.0,SLy,0.0
3.0,1.8,0.0,0.0,0.0,0.0,1.943,2.076,0.0,SLy,0.0
3.0,1.8,0.3,0.0,0.0,0.0,1.943,2.076,0.0,SLy,0.0
3.0,1.8,0.8,0.0,0.034,0.034,1.943,2.076,0.0,SLy,0.0
3.0,2.0,-0.3,0.0,0.0,0.0,2.059,2.187,0.0,SLy,0.0
3.0,2.0,0.0,0.0,0.0,0.0,2.059,2.187,0.0,SLy,0.0
3.0,2.0,0.3,0.0,0.0,0.0,2.059,2.187,0.0,SLy,0.0
3.0,2.0,0.8,0.0,0.008,0.008,2.059,2.187,0.0,SLy,0.0
3.05,1.2,-0.3,0.0,0.0,0.0,1.549,1.71,0.0,SLy,0.0
3.05,1.2,0.0,0.008,0.009,0.017,1.549,1.71,0.0,SLy,0.0
3.05,1.2,0.3,0.017,0.025,0.042,1.549,1.71,0.0,SLy,0.0
3.05,1.2,0.8,0.036,0.079,0.115,1.549,1.71,0.0,SLy,0.0
3.05,1.4,-0.3,0.0,0.0,0.0,1.697,1.846,0.0,SLy,0.0
3.05,1.4,0.0,0.0,0.0,0.0,1.697,1.846,0.0,SLy,0.0
3.05,1.4,0.3,0.0,0.012,0.012,1.697,1.846,0.0,SLy,0.0
3.05,1.4,0.8,0.013,0.07,0.083,1.697,1.846,0.0,SLy,0.0
3.05,1.6,-0.3,0.0,0.0,0.0,1.832,1.973,0.0,SLy,0.0
3.05,1.6,0.0,0.0,0.0,0.0,1.832,1.973,0.0,SLy,0.0
3.05,1.6,0.3,0.0,0.0,0.0,1.832,1.973,0.0,SLy,0.0
3.05,1.6,0.8,0.0,0.054,0.054,1.832,1.973,0.0,SLy,0.0
3.05,1.8,-0.3,0.0,0.0,0.0,1.958,2.092,0.0,SLy,0.0
3.05,1.8,0.0,0.0,0.0,0.0,1.958,2.092,0.0,SLy,0.0
3.05,1.8,0.3,0.0,0.0,0.0,1.958,2.092,0.0,SLy,0.0
3.05,1.8,0.8,0.0,0.033,0.033,1.958,2.092,0.0,SLy,0.0
3.05,2.0,-0.3,0.0,0.0,0.0,2.076,2.204,0.0,SLy,0.0
3.05,2.0,0.0,0.0,0.0,0.0,2.076,2.204,0.0,SLy,0.0
3.05,2.0,0.3,0.0,0.0,0.0,2.076,2.204,0.0,SLy,0.0
3.05,2.0,0.8,0.0,0.008,0.008,2.076,2.204,0.0,SLy,0.0
3.1,1.2,-0.3,0.0,0.0,0.0,1.561,1.722,0.0,SLy,0.0
3.1,1.2,0.0,0.008,0.008,0.016,1.561,1.722,0.0,SLy,0.0
3.1,1.2,0.3,0.017,0.025,0.042,1.561,1.722,0.0,SLy,0.0
3.1,1.2,0.8,0.037,0.079,0.115,1.561,1.722,0.0,SLy,0.0
3.1,1.4,-0.3,0.0,0.0,0.0,1.71,1.86,0.0,SLy,0.0
3.1,1.4,0.0,0.0,0.0,0.0,1.71,1.86,0.0,SLy,0.0
3.1,1.4,0.3,0.0,0.011,0.011,1.71,1.86,0.0,SLy,0.0
3.1,1.4,0.8,0.014,0.07,0.083,1.71,1.86,0.0,SLy,0.0
3.1,1.6,-0.3,0.0,0.0,0.0,1.846,1.988,0.0,SLy,0.0
3.1,1.6,0.0,0.0,0.0,0.0,1.846,1.988,0.0,SLy,0.0
3.1,1.6,0.3,0.0,0.0,0.0,1.846,1.988,0.0,SLy,0.0
3.1,1.6,0.8,0.0,0.054,0.054,1.846,1.988,0.0,SLy,0.0
3.1,1.8,-0.3,0.0,0.0,0.0,1.973,2.108,0.0,SLy,0.0
3.1,1.8,0.0,0.0,0.0,0.0,1.973,2.108,0.0,SLy,0.0
3.1,1.8,0.3,0.0,0.0,0.0,1.973,2.108,0.0,SLy,0.0
3.1,1.8,0.8,0.0,0.033,0.033,1.973,2.108,0.0,SLy,0.0
3.1,2.0,-0.3,0.0,0.0,0.0,2.092,2.221,0.0,SLy,0.0
3.1,2.0,0.0,0.0,0.0,0.0,2.092,2.221,0.0,SLy,0.0
3.1,2.0,0.3,0.0,0.0,0.0,2.092,2.221,0.0,SLy,0.0
3.1,2.0,0.8,0.0,0.008,0.008,2.092,2.221,0.0,SLy,0.0
3.15,1.2,-0.3,0.0,0.0,0.0,1.572,1.735,0.0,SLy,0.0
3.15,1.2,0.0,0.008,0.008,0.015,1.572,1.735,0.0,SLy,0.0
3.15,1.2,0.3,0.017,0.024,0.041,1.572,1.735,0.0,SLy,0.0
3.15,1.2,0.8,0.037,0.078,0.115,1.572,1.735,0.0,SLy,0.0
3.15,1.4,-0.3,0.0,0.0,0.0,1.722,1.874,0.0,SLy,0.0
3.15,1.4,0.0,0.0,0.0,0.0,1.722,1.874,0.0,SLy,0.0
3.15,1.4,0.3,0.0,0.011,0.011,1.722,1.874,0.0,SLy,0.0
3.15,1.4,0.8,0.014,0.069,0.083,1.722,1.874,0.0,SLy,0.0
3.15,1.6,-0.3,0.0,0.0,0.0,1.86,2.003,0.0,SLy,0.0
3.15,1.6,0.0,0.0,0.0,0.0,1.86,2.003,0.0,SLy,0.0
3.15,1.6,0.3,0.0,0.0,0.0,1.86,2.003,0.0,SLy,0.0
3.15,1.6,0.8,0.0,0.053,0.053,1.86,2.003,0.0,SLy,0.0
3.15,1.8,-0.3,0.0,0.0,0.0,1.988,2.124,0.0,SLy,0.0
3.15,1.8,0.0,0.0,0.0,0.0,1.988,2.124,0.0,SLy,0.0
3.15,1.8,0.3,0.0,0.0,0.0,1.988,2.124,0.0,SLy,0.0
3.15,1.8,0.8,0.0,0.032,0.032,1.988,2.124,0.0,SLy,0.0
3.15,2.0,-0.3,0.0,0.0,0.0,2.108,2.238,0.0,SLy,0.0
3.15,2.0,0.0,0.0,0.0,0.0,2.108,2.238,0.0,SLy,0.0
3.15,2.0,0.3,0.0,0.0,0.0,2.108,2.238,0.0,SLy,0.0
3.15,2.0,0.8,0.0,0.008,0.008,2.108,2.238,0.0,SLy,0.0
3.2,1.2,-0.3,0.0,0.0,0.0,1.584,1.747,0.0,SLy,0.0
3.2,1.2,0.0,0.007,0.007,0.015,1.584,1.747,0.0,SLy,0.0
3.2,1.2,0.3,0.017,0.023,0.041,1.584,1.747,0.0,SLy,0.0
3.2,1.2,0.8,0.038,0.077,0.115,1.584,1.747,0.0,SLy,0.0
3.2,1.4,-0.3,0.0,0.0,0.0,1.735,1.888,0.0,SLy,0.0
3.2,1.4,0.0,0.0,0.0,0.0,1.735,1.888,0.0,SLy,0.0
3.2,1.4,0.3,0.0,0.01,0.01,1.735,1.888,0.0,SLy,0.0
3.2,1.4,0.8,0.015,0.068,0.083,1.735,1.888,0.0,SLy,0.0
3.2,1.6,-0.3,0.0,0.0,0.0,1.874,2.018,0.0,SLy,0.0
3.2,1.6,0.0,0.0,0.0,0.0,1.874,2.018,0.0,SLy,0.0
3.2,1.6,0.3,0.0,0.0,0.0,1.874,2.018,0.0,SLy,0.0
3.2,1.6,0.8,0.0,0.053,0.053,1.874,2.018,0.0,SLy,0.0
3.2,1.8,-0.3,0.0,0.0,0.0,2.003,2.14,0.0,SLy,0.0
3.2,1.8,0.0,0.0,0.0,0.0,2.003,2.14,0.0,SLy,0.0
3.2,1.8,0.3,0.0,0.0,0.0,2.003,2.14,0.0,SLy,0.0
3.2,1.8,0.8,0.0,0.032,0.032,2.003,2.14,0.0,SLy,0.0
3.2,2.0,-0.3,0.0,0.0,0.0,2.124,2.255,0.0,SLy,0.0
3.2,2.0,0.0,0.0,0.0,0.0,2.124,2.255,0.0,SLy,0.0
3.2,2.0,0.3,0.0,0.0,0.0,2.124,2.255,0.0,SLy,0.0
3.2,2.0,0.8,0.0,0.007,0.007,2.124,2.255,0.0,SLy,0.0
3.25,1.2,-0.3,0.0,0.0,0.0,1.595,1.76,0.0,SLy,0.0
3.25,1.2,0.0,0.007,0.007,0.014,1.595,1.76,0.0,SLy,0.0
3.25,1.2,0.3,0.018,0.023,0.04,1.595,1.76,0.0,SLy,0.0
3.25,1.2,0.8,0.038,0.076,0.115,1.595,1.76,0.0,SLy,0.0
3.25,1.4,-0.3,0.0,0.0,0.0,1.747,1.901,0.0,SLy,0.0
3.25,1.4,0.0,0.0,0.0,0.0,1.747,1.901,0.0,SLy,0.0
3.25,1.4,0.3,0.0,0.01,0.01,1.747,1.901,0.0,SLy,0.0
3.25,1.4,0.8,0.015,0.068,0.083,1.747,1.901,0.0,SLy,0.0
3.25,1.6,-0.3,0.0,0.0,0.0,1.888,2.033,0.0,SLy,0.0
3.25,1.6,0.0,0.0,0.0,0.0,1.888,2.033,0.0,SLy,0.0
3.25,1.6,0.3,0.0,0.0,0.0,1.888,2.033,0.0,SLy,0.0
3.25,1.6,0.8,0.0,0.052,0.052,1.888,2.033,0.0,SLy,0.0
3.25,1.8,-0.3,0.0,0.0,0.0,2.018,2.156,0.0,SLy,0.0
3.25,1.8,0.0,0.0,0.0,0.0,2.018,2.156,0.0,SLy,0.0
3.25,1.8,0.3,0.0,0.0,0.0,2.018,2.156,0.0,SLy,0.0
3.25,1.8,0.8,0.0,0.032,0.032,2.018,2.156,0.0,SLy,0.0
3.25,2.0,-0.3,0.0,0.0,0.0,2.14,2.272,0.0,SLy,0.0
3.25,2.0,0.0,0.0,0.0,0.0,2.14,2.272,0.0,SLy,0.0
3.25,2.0,0.3,0.0,0.0,0.0,2.14,2.272,0.0,SLy,0.0
3.25,2.0,0.8,0.0,0.007,0.007,2.14,2.272,0.0,SLy,0.0
3.3,1.2,-0.3,0.0,0.0,0.0,1.606,1.772,0.0,SLy,0.0
3.3,1.2,0.0,0.007,0.007,0.014,1.606,1.772,0.0,SLy,0.0
3.3,1.2,0.3,0.018,0.022,0.04,1.606,1.772,0.0,SLy,0.0
3.3,1.2,0.8,0.039,0.075,0.114,1.606,1.772,0.0,SLy,0.0
3.3,1.4,-0.3,0.0,0.0,0.0,1.76,1.914,0.0,SLy,0.0
3.3,1.4,0.0,0.0,0.0,0.0,1.76,1.914,0.0,SLy,0.0
3.3,1.4,0.3,0.0,0.009,0.009,1.76,1.914,0.0,SLy,0.0
3.3,1.4,0.8,0.015,0.067,0.082,1.76,1.914,0.0,SLy,0.0
3.3,1.6,-0.3,0.0,0.0,0.0,1.901,2.047,0.0,SLy,0.0
3.3,1.6,0.0,0.0,0.0,0.0,1.901,2.047,0.0,SLy,0.0
3.3,1.6,0.3,0.0,0.0,0.0,1.901,2.047,0.0,SLy,0.0
3.3,1.6,0.8,0.0,0.052,0.052,1.901,2.047,0.0,SLy,0.0
3.3,1.8,-0.3,0.0,0.0,0.0,2.033,2.171,0.0,SLy,0.0
3.3,1.8,0.0,0.0,0.0,0.0,2.033,2.171,0.0,SLy,0.0
3.3,1.8,0.3,0.0,0.0,0.0,2.033,2.171,0.0,SLy,0.0
3.3,1.8,0.8,0.0,0.031,0.031,2.033,2.171,0.0,SLy,0.0
3.3,2.0,-0.3,0.0,0.0,0.0,2.156,2.288,0.0,SLy,0.0
3.3,2.0,0.0,0.0,0.0,0.0,2.156,2.288,0.0,SLy,0.0
3.3,2.0,0.3,0.0,0.0,0.0,2.156,2.288,0.0,SLy,0.0
3.3,2.0,0.8,0.0,0.007,0.007,2.156,2.288,0.0,SLy,0.0
3.35,1.2,-0.3,0.0,0.0,0.0,1.617,1.784,0.0,SLy,0.0
3.35,1.2,0.0,0.007,0.006,0.013,1.617,1.784,0.0,SLy,0.0
3.35,1.2,0.3,0.018,0.022,0.039,1.617,1.784,0.0,SLy,0.0
3.35,1.2,0.8,0.04,0.074,0.114,1.617,1.784,0.0,SLy,0.0
3.35,1.4,-0.3,0.0,0.0,0.0,1.772,1.928,0.0,SLy,0.0
3.35,1.4,0.0,0.0,0.0,0.0,1.772,1.928,0.0,SLy,0.0
3.35,1.4,0.3,0.0,0.009,0.009,1.772,1.928,0.0,SLy,0.0
3.35,1.4,0.8,0.016,0.066,0.082,1.772,1.928,0.0,SLy,0.0
3.35,1.6,-0.3,0.0,0.0,0.0,1.914,2.061,0.0,SLy,0.0
3.35,1.6,0.0,0.0,0.0,0.0,1.914,2.061,0.0,SLy,0.0
3.35,1.6,0.3,0.0,0.0,0.0,1.914,2.061,0.0,SLy,0.0
3.35,1.6,0.8,0.0,0.051,0.051,1.914,2.061,0.0,SLy,0.0
3.35,1.8,-0.3,0.0,0.0,0.0,2.047,2.187,0.0,SLy,0.0
3.35,1.8,0.0,0.0,0.0,0.0,2.047,2.187,0.0,SLy,0.0
3.35,1.8,0.3,0.0,0.0,0.0,2.047,2.187,0.0,SLy,0.0
3.35,1.8,0.8,0.0,0.031,0.031,2.047,2.187,0.0,SLy,0.0
3.35,2.0,-0.3,0.0,0.0,0.0,2.171,2.305,0.0,SLy,0.0
3.35,2.0,0.0,0.0,0.0,0.0,2.171,2.305,0.0,SLy,0.0
3.35,2.0,0.3,0.0,0.0,0.0,2.171,2.305,0.0,SLy,0.0
3.35,2.0,0.8,0.0,0.007,0.007,2.171,2.305,0.0,SLy,0.0
3.4,1.2,-0.3,0.0,0.0,0.0,1.628,1.796,0.0,SLy,0.0
3.4,1.2,0.0,0.007,0.006,0.012,1.628,1.796,0.0,SLy,0.0
3.4,1.2,0.3,0.018,0.021,0.039,1.628,1.796,0.0,SLy,0.0
3.4,1.2,0.8,0.04,0.074,0.114,1.628,1.796,0.0,SLy,0.0
3.4,1.4,-0.3,0.0,0.0,0.0,1.784,1.941,0.0,SLy,0.0
3.4,1.4,0.0,0.0,0.0,0.0,1.784,1.941,0.0,SLy,0.0
3.4,1.4,0.3,0.0,0.009,0.009,1.784,1.941,0.0,SLy,0.0
3.4,1.4,0.8,0.016,0.066,0.082,1.784,1.941,0.0,SLy,0.0
3.4,1.6,-0.3,0.0,0.0,0.0,1.928,2.076,0.0,SLy,0.0
3.4,1.6,0.0,0.0,0.0,0.0,1.928,2.076,0.0,SLy,0.0
3.4,1.6,0.3,0.0,0.0,0.0,1.928,2.076,0.0,SLy,0.0
3.4,1.6,0.8,0.0,0.051,0.051,1.928,2.076,0.0,SLy,0.0
3.4,1.8,-0.3,0.0,0.0,0.0,2.061,2.202,0.0,SLy,0.0
3.4,1.8,0.0,0.0,0.0,0.0,2.061,2.202,0.0,SLy,0.0
3.4,1.8,0.3,0.0,0.0,0.0,2.061,2.202,0.0,SLy,0.0
3.4,1.8,0.8,0.0,0.03,0.03,2.061,2.202,0.0,SLy,0.0
3.4,2.0,-0.3,0.0,0.0,0.0,2.187,2.321,0.0,SLy,0.0
3.4,2.0,0.0,0.0,0.0,0.0,2.187,2.321,0.0,SLy,0.0
3.4,2.0,0.3,0.0,0.0,0.0,2.187,2.321,0.0,SLy,0.0
3.4,2.0,0.8,0.0,0.006,0.006,2.187,2.321,0.0,SLy,0.0
3.45,1.2,-0.3,0.0,0.0,0.0,1.639,1.808,0.0,SLy,0.0
3.45,1.2,0.0,0.006,0.005,0.012,1.639,1.808,0.0,SLy,0.0
3.45,1.2,0.3,0.018,0.02,0.038,1.639,1.808,0.0,SLy,0.0
3.45,1.2,0.8,0.041,0.073,0.114,1.639,1.808,0.0,SLy,0.0
3.45,1.4,-0.3,0.0,0.0,0.0,1.796,1.954,0.0,SLy,0.0
3.45,1.4,0.0,0.0,0.0,0.0,1.796,1.954,0.0,SLy,0.0
3.45,1.4,0.3,0.0,0.008,0.008,1.796,1.954,0.0,SLy,0.0
3.45,1.4,0.8,0.017,0.065,0.082,1.796,1.954,0.0,SLy,0.0
3.45,1.6,-0.3,0.0,0.0,0.0,1.941,2.09,0.0,SLy,0.0
3.45,1.6,0.0,0.0,0.0,0.0,1.941,2.09,0.0,SLy,0.0
3.45,1.6,0.3,0.0,0.0,0.0,1.941,2.09,0.0,SLy,0.0
3.45,1.6,0.8,0.0,0.05,0.05,1.941,2.09,0.0,SLy,0.0
3.45,1.8,-0.3,0.0,0.0,0.0,2.076,2.217,0.0,SLy,0.0
3.45,1.8,0.0,0.0,0.0,0.0,2.076,2.217,0.0,SLy,0.0
3.45,1.8,0.3,0.0,0.0,0.0,2.076,2.217,0.0,SLy,0.0
3.45,1.8,0.8,0.0,0.03,0.03,2.076,2.217,0.0,SLy,0.0
3.45,2.0,-0.3,0.0,0.0,0.0,2.202,2.337,0.0,SLy,0.0
3.45,2.0,0.0,0.0,0.0,0.0,2.202,2.337,0.0,SLy,0.0
3.45,2.0,0.3,0.0,0.0,0.0,2.202,2.337,0.0,SLy,0.0
3.45,2.0,0.8,0.0,0.006,0.006,2.202,2.337,0.0,SLy,0.0
3.5,1.2,-0.3,0.0,0.0,0.0,1.649,1.82,0.0,SLy,0.0
3.5,1.2,0.0,0.006,0.005,0.011,1.649,1.82,0.0,SLy,0.0
3.5,1.2,0.3,0.018,0.02,0.037,1.649,1.82,0.0,SLy,0.0
3.5,1.2,0.8,0.041,0.072,0.113,1.649,1.82,0.0,SLy,0.0
3.5,1.4,-0.3,0.0,0.0,0.0,1.808,1.967,0.0,SLy,0.0
3.5,1.4,0.0,0.0,0.0,0.0,1.808,1.967,0.0,SLy,0.0
3.5,1.4,0.3,0.0,0.008,0.008,1.808,1.967,0.0,SLy,0.0
3.5,1.4,0.8,0.017,0.064,0.081,1.808,1.967,0.0,SLy,0.0
3.5,1.6,-0.3,0.0,0.0,0.0,1.954,2.104,0.0,SLy,0.0
3.5,1.6,0.0,0.0,0.0,0.0,1.954,2.104,0.0,SLy,0.0
3.5,1.6,0.3,0.0,0.0,0.0,1.954,2.104,0.0,SLy,0.0
3.5,1.6,0.8,0.0,0.049,0.049,1.954,2.104,0.0,SLy,0.0
3.5,1.8,-0.3,0.0,0.0,0.0,2.09,2.232,0.0,SLy,0.0
3.5,1.8,0.0,0.0,0.0,0.0,2.09,2.232,0.0,SLy,0.0
3.5,1.8,0.3,0.0,0.0,0.0,2.09,2.232,0.0,SLy,0.0
3.5,1.8,0.8,0.0,0.029,0.029,2.09,2.232,0.0,SLy,0.0
3.5,2.0,-0.3,0.0,0.0,0.0,2.217,2.353,0.0,SLy,0.0
3.5,2.0,0.0,0.0,0.0,0.0,2.217,2.353,0.0,SLy,0.0
3.5,2.0,0.3,0.0,0.0,0.0,2.217,2.353,0.0,SLy,0.0
3.5,2.0,0.8,0.0,0.006,0.006,2.217,2.353,0.0,SLy,0.0
3.55,1.2,-0.3,0.0,0.0,0.0,1.66,1.831,0.0,SLy,0.0
3.55,1.2,0.0,0.006,0.005,0.01,1.66,1.831,0.0,SLy,0.0
3.55,1.2,0.3,0.018,0.019,0.037,1.66,1.831,0.0,SLy,0.0
3.55,1.2,0.8,0.042,0.071,0.113,1.66,1.831,0.0,SLy,0.0
3.55,1.4,-0.3,0.0,0.0,0.0,1.82,1.979,0.0,SLy,0.0
3.55,1.4,0.0,0.0,0.0,0.0,1.82,1.979,0.0,SLy,0.0
3.55,1.4,0.3,0.0,0.007,0.007,1.82,1.979,0.0,SLy,0.0
3.55,1.4,0.8,0.017,0.063,0.081,1.82,1.979,0.0,SLy,0.0
3.55,1.6,-0.3,0.0,0.0,0.0,1.967,2.117,0.0,SLy,0.0
3.55,1.6,0.0,0.0,0.0,0.0,1.967,2.117,0.0,SLy,0.0
3.55,1.6,0.3,0.0,0.0,0.0,1.967,2.117,0.0,SLy,0.0
3.55,1.6,0.8,0.0,0.049,0.049,1.967,2.117,0.0,SLy,0.0
3.55,1.8,-0.3,0.0,0.0,0.0,2.104,2.247,0.0,SLy,0.0
3.55,1.8,0.0,0.0,0.0,0.0,2.104,2.247,0.0,SLy,0.0
3.55,1.8,0.3,0.0,0.0,0.0,2.104,2.247,0.0,SLy,0.0
3.55,1.8,0.8,0.0,0.029,0.029,2.104,2.247,0.0,SLy,0.0
3.55,2.0,-0.3,0.0,0.0,0.0,2.232,2.369,0.0,SLy,0.0
3.55,2.0,0.0,0.0,0.0,0.0,2.232,2.369,0.0,SLy,0.0
3.55,2.0,0.3,0.0,0.0,0.0,2.232,2.369,0.0,SLy,0.0
3.55,2.0,0.8,0.0,0.006,0.006,2.232,2.369,0.0,SLy,0.0
3.6,1.2,-0.3,0.0,0.0,0.0,1.67,1.843,0.0,SLy,0.0
3.6,1.2,0.0,0.005,0.004,0.01,1.67,1.843,0.0,SLy,0.0
3.6,1.2,0.3,0.018,0.019,0.036,1.67,1.843,0.0,SLy,0.0
3.6,1.2,0.8,0.043,0.07,0.113,1.67,1.843,0.0,SLy,0.0
3.6,1.4,-0.3,0.0,0.0,0.0,1.831,1.992,0.0,SLy,0.0
3.6,1.4,0.0,0.0,0.0,0.0,1.831,1.992,0.0,SLy,0.0
3.6,1.4,0.3,0.0,0.007,0.007,1.831,1.992,0.0,SLy,0.0
3.6,1.4,0.8,0.018,0.063,0.081,1.831,1.992,0.0,SLy,0.0
3.6,1.6,-0.3,0.0,0.0,0.0,1.979,2.131,0.0,SLy,0.0
3.6,1.6,0.0,0.0,0.0,0.0,1.979,2.131,0.0,SLy,0.0
3.6,1.6,0.3,0.0,0.0,0.0,1.979,2.131,0.0,SLy,0.0
3.6,1.6,0.8,0.0,0.048,0.048,1.979,2.131,0.0,SLy,0.0
3.6,1.8,-0.3,0.0,0.0,0.0,2.117,2.261,0.0,SLy,0.0
3.6,1.8,0.0,0.0,0.0,0.0,2.117,2.261,0.0,SLy,0.0
3.6,1.8,0.3,0.0,0.0,0.0,2.117,2.261,0.0,SLy,0.0
3.6,1.8,0.8,0.0,0.028,0.028,2.117,2.261,0.0,SLy,0.0
3.6,2.0,-0.3,0.0,0.0,0.0,2.247,2.384,0.0,SLy,0.0
3.6,2.0,0.0,0.0,0.0,0.0,2.247,2.384,0.0,SLy,0.0
3.6,2.0,0.3,0.0,0.0,0.0,2.247,2.384,0.0,SLy,0.0
3.6,2.0,0.8,0.0,0.005,0.005,2.247,2.384,0.0,SLy,0.0
3.65,1.2,-0.3,0.0,0.0,0.0,1.681,1.854,0.0,SLy,0.0
3.65,1.2,0.0,0.005,0.004,0.009,1.681,1.854,0.0,SLy,0.0
3.65,1.2,0.3,0.018,0.018,0.036,1.681,1.854,0.0,SLy,0.0
3.65,1.2,0.8,0.043,0.07,0.113,1.681,1.854,0.0,SLy,0.0
